agricultureStructureIndicator,asOfDate,basementEnclosureCrawlspaceType,policyCount,crsClassificationCode,dateOfLoss,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,baseFloodElevation,ratedFloodZone,houseWorship,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,numberOfFloorsInTheInsuredBuilding,nonProfitIndicator,obstructionType,occupancyType,originalConstructionDate,originalNBDate,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,postFIRMConstructionIndicator,rateMethod,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,yearOfLoss,primaryResidenceIndicator,buildingDamageAmount,buildingDeductibleCode,netBuildingPaymentAmount,buildingPropertyValue,causeOfDamage,condominiumCoverageTypeCode,contentsDamageAmount,contentsDeductibleCode,netContentsPaymentAmount,contentsPropertyValue,disasterAssistanceCoverageRequired,eventDesignationNumber,ficoNumber,floodCharacteristicsIndicator,floodWaterDuration,floodproofedIndicator,floodEvent,iccCoverage,netIccPaymentAmount,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,nonPaymentReasonContents,nonPaymentReasonBuilding,numberOfUnits,buildingReplacementCost,contentsReplacementCost,replacementCostBasis,stateOwnedIndicator,waterDepth,floodZoneCurrent,buildingDescriptionCode,rentalPropertyIndicator,state,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
False,2026-01-12T00:00:00.000Z,,1,,1997-03-02T00:00:00.000Z,False,,,,A03,False,3.0,,,1.0,False,10.0,4,1965-06-01T00:00:00.000Z,1992-01-22T00:00:00.000Z,0.0,12100.0,0.0,False,1,False,0,14600,1997,False,,,0.0,,4,N,13100.0,1,12100.0,0.0,0.0,,603.0,,0.0,False,Flooding,,0.0,210122,,,,,1,,0.0,A,False,2.0,,,False,KY,Currently Unavailable,40219,21111,21111011800,211110118004,38.2,-85.7,6aab732e-e2e8-4250-95b4-8c3aedfd695d
False,2026-01-12T00:00:00.000Z,,1,,1991-07-13T00:00:00.000Z,False,,,,A06,False,3.0,,,1.0,False,10.0,1,1965-07-01T00:00:00.000Z,1989-08-16T00:00:00.000Z,,,,False,1,False,86000,10000,1991,False,500.0,0,0.0,90000.0,4,N,,0,0.0,,0.0,,,,0.0,False,,,0.0,340393,,,,01,1,0.0,,A,False,,,,False,NJ,Currently Unavailable,08050,34029,34029735103,340297351031,39.7,-74.2,e83be10b-54bb-4d85-9500-47c0acf09d9b
False,2026-01-12T00:00:00.000Z,,1,,2024-10-10T00:00:00.000Z,False,,,,AE,False,,5.4,15.0,2.0,False,,11,1988-07-01T00:00:00.000Z,2018-10-01T00:00:00.000Z,0.0,0.0,0.0,False,RatingEngine,False,250000,50000,2024,True,,2,0.0,,4,N,,2,0.0,,,FL0224,,,,False,Hurricane Milton,30000.0,0.0,120063,,CITRUS COUNTY *,99,99,1,,,A,False,0.0,,,False,FL,Currently Unavailable,34448,12017,12017451701,120174517011,28.8,-82.6,e22c3f95-bb2d-496a-8511-68fd598e0f62
False,2026-01-12T00:00:00.000Z,,1,,1999-09-16T00:00:00.000Z,False,,,,A08,False,3.0,,,1.0,False,10.0,4,1972-01-01T00:00:00.000Z,1997-08-29T00:00:00.000Z,8980.14,1922.21,0.0,False,1,False,120000,75000,1999,False,10000.0,1,8980.14,105077.0,2,N,3000.0,1,1922.21,0.0,0.0,,626.0,,0.0,False,Hurricane Floyd,30000.0,0.0,370017,,,,,1,105077.0,0.0,A,False,4.0,,,False,NC,Currently Unavailable,27889,37013,37013930200,370139302001,35.6,-77.1,a70eb996-f3ed-417b-a994-2bc3e2b7f91d
False,2026-01-12T00:00:00.000Z,,1,,2000-10-03T00:00:00.000Z,False,,1.0,,AHB,False,4.0,,,2.0,False,10.0,1,1978-07-01T00:00:00.000Z,1994-02-25T00:00:00.000Z,367.89,0.0,0.0,True,1,False,136100,70200,2000,True,1311.0,0,367.89,115902.0,4,N,,0,0.0,,0.0,,145.0,,0.0,False,Flooding,20000.0,0.0,120635,,,,,1,148592.0,,R,False,1.0,,,False,FL,Currently Unavailable,33186,12086,12086018900,120860189003,25.7,-80.4,c472ea87-355a-49b1-ab6f-2120676126b1
False,2026-01-12T00:00:00.000Z,,1,,2003-11-17T00:00:00.000Z,False,3,-2.0,82.5,AE,False,,79.7,80.8,2.0,False,,3,1978-07-01T00:00:00.000Z,1999-01-07T00:00:00.000Z,133923.36,0.0,0.0,False,1,False,250000,0,2003,False,134424.0,0,133923.36,720340.0,2,N,,0,0.0,,0.0,,,1.0,7.0,False,,30000.0,0.0,480296,,,,,1,758251.0,,A,False,2.0,,,False,TX,Currently Unavailable,77060,48201,48201240502,482012405023,29.9,-95.4,453253db-0341-41eb-8aad-602ea1003fbf
False,2026-01-12T00:00:00.000Z,,4,,2024-06-13T00:00:00.000Z,False,,,,AE,False,,,,2.0,False,,15,1974-06-01T00:00:00.000Z,2022-08-01T00:00:00.000Z,27758.2,0.0,0.0,False,RatingEngine,False,869000,0,2024,False,37758.0,A,27758.2,693814.0,4,A,,,0.0,,,,,,,False,June South Florida Flooding,30000.0,0.0,125124,,LEE COUNTY*,,,4,786415.0,,A,False,1.0,,,False,FL,Currently Unavailable,33907,12071,12071001708,120710017082,26.6,-81.9,8900932f-c234-40ae-9ae0-b04878613ee9
False,2026-01-12T00:00:00.000Z,,1,,2021-08-29T00:00:00.000Z,False,,1.0,-5.0,AE,False,3.0,-7.2,-4.2,1.0,False,,11,1968-10-20T00:00:00.000Z,2018-02-16T00:00:00.000Z,5114.67,0.0,0.0,False,RatingEngine,False,250000,75000,2021,True,7115.0,2,5114.67,203034.0,4,N,0.0,2,0.0,0.0,,LA0421,,,,False,Hurricane Ida,30000.0,0.0,225203,225203,NEW ORLEANS/ORLEANS PARISH*,20,,1,253793.0,0.0,R,False,0.0,AE,1.0,False,LA,Currently Unavailable,70124,22071,22071005602,220710056022,30.0,-90.1,abf9f3a5-280c-4875-942e-d3df6cae5376
False,2026-01-12T00:00:00.000Z,,1,,2024-01-13T00:00:00.000Z,False,,,,AE,False,5.0,,,2.0,False,,12,1982-01-01T00:00:00.000Z,2006-09-15T00:00:00.000Z,31208.13,0.0,0.0,False,RatingEngine,False,250000,82000,2024,True,33208.0,2,31208.13,91998.0,1,N,0.0,2,0.0,82000.0,0.0,,,,,False,,30000.0,0.0,330132,330132,"HAMPTON, TOWN OF",97,,2,141536.0,0.0,A,False,0.0,AE,,False,NH,Currently Unavailable,03842,33015,33015065008,330150650081,42.9,-70.8,99d88c7e-093c-4edc-bfff-fd2a12e448ee
False,2026-01-12T00:00:00.000Z,0.0,1,,2019-02-23T00:00:00.000Z,True,,,,X,False,7.0,,,2.0,False,50.0,1,1977-01-01T00:00:00.000Z,2016-03-31T00:00:00.000Z,5482.3,1139.49,0.0,False,R,False,150000,60000,2019,True,5603.0,F,5482.3,132806.0,2,N,2389.0,F,1139.49,40000.0,0.0,,,,0.0,False,,30000.0,0.0,210339,210339,JOHNSON COUNTY*,,,0,163411.0,0.0,R,False,1.0,A,1.0,False,KY,Currently Unavailable,41256,21115,21115960300,211159603001,37.8,-82.9,11b2f6cb-620b-491d-815f-9dad69534c81
False,2026-01-12T00:00:00.000Z,,1,,1995-11-08T00:00:00.000Z,False,,,,A,False,3.0,,,1.0,False,10.0,1,1950-07-01T00:00:00.000Z,1995-07-10T00:00:00.000Z,8134.09,1647.96,0.0,False,1,False,93500,5300,1995,False,9233.0,9,8134.09,74200.0,2,N,2398.0,9,1647.96,5000.0,0.0,,,2.0,24.0,False,,,0.0,530115,,,,,1,0.0,0.0,A,False,-1.0,,,False,WA,Currently Unavailable,98584,53045,53045960500,530459605003,47.3,-123.2,7d050c17-39d3-4eaa-be23-b06b457272f0
False,2026-01-12T00:00:00.000Z,2.0,1,,2012-10-29T00:00:00.000Z,False,,,,X,False,2.0,,,2.0,False,,1,1945-01-01T00:00:00.000Z,2011-10-26T00:00:00.000Z,77021.21,36743.79,30000.0,False,1,False,220000,52500,2012,False,79021.0,2,77021.21,131181.0,1,N,37743.0,1,36743.79,65000.0,0.0,,306.0,,0.0,False,Hurricane Sandy,30000.0,30000.0,360497,360497,"NEW YORK, CITY OF",,,1,152537.0,0.0,A,False,2.0,AE,1.0,False,NY,Currently Unavailable,11697,36081,36081091601,360810916013,40.6,-73.9,f6c9bc2c-a19e-4e1f-85b1-4949ef1ebc50
False,2026-01-12T00:00:00.000Z,,1,,1980-04-13T00:00:00.000Z,False,,,,A02,False,3.0,,,1.0,False,10.0,2,1974-02-22T00:00:00.000Z,1978-02-19T00:00:00.000Z,0.0,717.9,0.0,False,1,False,0,10000,1980,False,,,0.0,,1,N,1063.0,,717.9,5000.0,0.0,,33.0,,0.0,False,Flooding,,0.0,220094,,,,,1,,0.0,A,False,3.0,,,False,LA,Currently Unavailable,70094,22051,22051027100,220510271003,29.9,-90.1,4c2108c1-50e7-4ec2-b778-8c4661843ca6
False,2026-01-12T00:00:00.000Z,,1,,2004-06-02T00:00:00.000Z,False,,,,AE,False,3.0,,,1.0,False,,1,1973-06-05T00:00:00.000Z,2002-01-12T00:00:00.000Z,47810.66,13313.23,0.0,False,1,False,73900,21100,2004,False,48900.0,1,47810.66,60712.0,2,N,14400.0,1,13313.23,0.0,0.0,,,,0.0,False,,30000.0,0.0,220359,,,,,1,67457.0,0.0,A,False,1.0,,,False,LA,Currently Unavailable,71234,22111,22111960600,221119606002,32.7,-92.4,85e181f8-a093-4f2a-b9ea-a12e9b32a749
False,2026-01-12T00:00:00.000Z,0.0,1,,2017-09-10T00:00:00.000Z,True,3,2.0,4.0,AE,False,4.0,4.0,7.4,2.0,False,10.0,11,1916-06-01T00:00:00.000Z,2017-07-09T00:00:00.000Z,3387.25,0.0,0.0,False,RatingEngine,False,250000,47000,2017,True,8387.0,2,3387.25,101786.0,2,N,,1,0.0,,0.0,,684.0,,0.0,False,Hurricane Irma,30000.0,0.0,120313,120313,"PORT ORANGE, CITY OF",97,,1,127232.0,,A,False,0.0,AE,1.0,False,FL,Currently Unavailable,32127,12127,12127082511,121270825111,29.1,-81.0,eaebf155-b04a-4365-babb-b6711fd409ba
False,2026-01-12T00:00:00.000Z,,1,,1995-10-17T00:00:00.000Z,False,,,,B,False,3.0,,,1.0,False,10.0,2,1993-01-01T00:00:00.000Z,1993-10-05T00:00:00.000Z,3761.31,615.59,0.0,True,1,False,15600,36900,1995,False,4708.0,0,3761.31,93521.0,4,U,1117.0,0,615.59,0.0,0.0,,,,0.0,False,,,0.0,125119,,,,,1,95430.0,0.0,A,False,0.0,,,False,FL,Currently Unavailable,33458,12099,12099000213,120990002132,26.9,-80.1,27696a84-187f-4aa4-8fd8-c60a36671741
False,2026-01-12T00:00:00.000Z,,1,,2003-09-18T00:00:00.000Z,True,,0.0,9.0,A06,False,4.0,5.0,9.2,2.0,False,10.0,1,1992-01-01T00:00:00.000Z,2003-05-19T00:00:00.000Z,20253.76,1282.5,0.0,True,1,False,250000,100000,2003,True,20754.0,0,20253.76,284367.0,1,N,1783.0,0,1282.5,0.0,0.0,,639.0,,0.0,False,Hurricane Isabel,30000.0,0.0,370043,,,,,1,331330.0,0.0,A,False,1.0,,,False,NC,Currently Unavailable,28516,37031,37031970102,370319701021,34.9,-76.7,cf827882-2ee1-429a-ae24-3456f6f155e3
False,2026-01-12T00:00:00.000Z,,1,,1998-09-25T00:00:00.000Z,False,,,,A13,False,3.0,,,1.0,False,10.0,4,1970-01-01T00:00:00.000Z,1996-05-30T00:00:00.000Z,,,,False,1,False,200000,16600,1998,False,,5,0.0,,0,N,,5,0.0,,0.0,,131.0,,0.0,False,Hurricane Georges (Keys),15000.0,0.0,125129,,,16,16,1,,,,False,0.0,,,False,FL,Currently Unavailable,33050,12087,12087971200,120879712001,24.7,-81.1,80a62175-af4b-49a1-897e-b3a2828e2486
False,2026-01-12T00:00:00.000Z,2.0,1,,1991-10-30T00:00:00.000Z,False,,,,,False,,,,3.0,False,10.0,1,1974-07-01T00:00:00.000Z,1987-11-19T00:00:00.000Z,56952.49,21000.0,0.0,False,1,False,110000,22100,1991,False,67183.0,1,56952.49,104832.0,4,N,31885.0,1,21000.0,0.0,0.0,,563.0,,0.0,False,"The ""Halloween"" Storm",15000.0,0.0,250282,,,,,0,0.0,0.0,R,False,0.0,,,False,MA,Currently Unavailable,02066,25023,25023505101,250235051014,42.2,-70.7,ed11652f-e6d6-414c-acae-294baa76460f
False,2026-01-12T00:00:00.000Z,1.0,1,,2025-07-01T00:00:00.000Z,False,,,,X,False,2.0,,,1.0,False,,18,1991-01-01T00:00:00.000Z,2015-07-08T00:00:00.000Z,11699.18,0.0,0.0,True,RatingEngine,True,323000,168000,2025,False,12950.0,F,11699.18,495241.0,4,N,0.0,F,0.0,0.0,,,,,,False,,30000.0,0.0,340501,340501,"HADDONFIELD, BOROUGH OF",20,,1,573100.0,0.0,A,False,,X,8.0,False,NJ,Currently Unavailable,08033,34007,34007606200,340076062003,39.9,-75.0,4cc476b4-e6ec-4957-b072-dadd2f0e509c
False,2026-01-12T00:00:00.000Z,0.0,1,,2020-05-20T00:00:00.000Z,False,2,,,X,False,,,,2.0,False,,3,1983-07-05T00:00:00.000Z,2015-11-29T00:00:00.000Z,93600.0,0.0,0.0,True,1,False,93600,0,2020,False,196157.0,1,93600.0,885825.0,2,N,0.0,,0.0,0.0,0.0,,,,,False,,30000.0,0.0,390170,390170,"COLUMBUS, CITY OF",,,0,1170349.0,0.0,A,False,1.0,X,1.0,True,OH,Currently Unavailable,43081,39049,39049007114,390490071141,40.1,-82.9,88816d0e-2f36-4d54-bdf4-42051ed4d805
False,2026-01-12T00:00:00.000Z,,1,,1979-03-03T00:00:00.000Z,False,,,,,False,2.0,,,3.0,False,10.0,1,1492-10-12T00:00:00.000Z,1979-02-12T00:00:00.000Z,622.25,688.0,0.0,False,1,False,4400,4000,1979,False,823.0,,622.25,51000.0,4,N,888.0,,688.0,25000.0,0.0,,,,0.0,False,,,0.0,360467,,,,,1,0.0,0.0,A,False,0.0,,,False,NY,Currently Unavailable,11572,36059,36059413002,360594130022,40.6,-73.6,e5f40ceb-667f-4bc7-b03e-a9f542c162db
False,2026-01-12T00:00:00.000Z,1.0,1,,2005-04-02T00:00:00.000Z,True,,,,AE,False,2.0,,,3.0,False,60.0,4,1970-07-01T00:00:00.000Z,2004-01-16T00:00:00.000Z,2561.03,0.0,0.0,False,1,False,50000,20000,2005,False,3062.0,0,2561.03,209684.0,4,N,,0,0.0,,0.0,,,,0.0,False,,30000.0,0.0,420693,,,20,,1,235600.0,,A,False,0.0,,,False,PA,Currently Unavailable,18320,42089,,,41.1,-75.2,c88f2bd7-dc87-4178-b38d-937d9896b670
False,2026-01-12T00:00:00.000Z,,1,,2005-08-25T00:00:00.000Z,False,1,,,AH,False,3.0,,,1.0,False,,1,1994-01-01T00:00:00.000Z,2001-05-18T00:00:00.000Z,28924.66,1500.0,0.0,True,1,False,36500,17500,2005,True,29424.0,0,28924.66,140481.0,4,N,2000.0,0,1500.0,0.0,0.0,,652.0,,0.0,False,Hurricane Katrina,30000.0,0.0,120635,,,,,1,141900.0,0.0,A,False,1.0,,,False,FL,Currently Unavailable,33177,12086,12086020000,120860200006,25.6,-80.4,09e7ba5e-e39a-46f5-9700-c079dc3ea07c
False,2026-01-12T00:00:00.000Z,,1,,2014-08-13T00:00:00.000Z,True,,,,AE,False,,,,3.0,False,50.0,1,1950-04-04T00:00:00.000Z,2008-08-27T00:00:00.000Z,,,,False,1,False,250000,0,2014,True,1786.0,2,0.0,118606.0,4,N,,0,0.0,,0.0,,,,0.0,False,,30000.0,0.0,360790,,,,01,1,167052.0,,R,False,4.0,,1.0,False,NY,Currently Unavailable,11757,36103,36103123802,361031238022,40.7,-73.4,a6ecb83d-bf68-4cd0-9ad4-41d4141001b7
False,2026-01-12T00:00:00.000Z,,1,,2012-08-29T00:00:00.000Z,True,,10.0,10.0,AE,False,,8.8,20.3,2.0,False,15.0,13,2000-12-07T00:00:00.000Z,2010-01-07T00:00:00.000Z,112214.88,0.0,0.0,True,RatingEngine,False,275000,0,2012,False,113214.0,F,112214.88,642107.0,1,N,,,0.0,,,,298.0,,0.0,False,Hurricane Isaac,30000.0,0.0,285254,285254,HANCOCK COUNTY*,20,,8,764820.0,,A,False,42.0,AE,8.0,False,MS,Currently Unavailable,39520,28045,28045030300,280450303005,30.3,-89.4,5839dd16-1753-420c-aa76-55bfa23b05e3
False,2026-01-12T00:00:00.000Z,0.0,1,8.0,2011-03-12T00:00:00.000Z,False,,,,AE,False,,,,2.0,False,,11,1975-01-01T00:00:00.000Z,2021-04-22T00:00:00.000Z,,,,False,RatingEngine,False,153000,0,2011,True,,5,0.0,,,N,,,0.0,,0.0,,,,0.0,False,,30000.0,0.0,180159,180159,"INDIANAPOLIS, CITY OF",,99,1,,,R,False,0.0,AE,1.0,False,IN,Currently Unavailable,46220,18097,18097320600,180973206002,39.9,-86.1,951abedc-84df-42df-beb7-abcb35de0674
False,2026-01-12T00:00:00.000Z,2.0,1,,2011-08-28T00:00:00.000Z,False,1,,,A04,False,,,,3.0,False,,1,1901-10-12T00:00:00.000Z,2008-11-15T00:00:00.000Z,766.58,0.0,0.0,False,1,False,120000,0,2011,True,5767.0,5,766.58,161132.0,0,N,,0,0.0,,0.0,,283.0,,0.0,False,Hurricane Irene,30000.0,0.0,360637,,,,,1,201415.0,,A,False,0.0,,,False,NY,Currently Unavailable,10990,36071,36071014600,360710146005,41.3,-74.4,22dc6682-bb14-44e8-ad95-219e1e1eb016
False,2026-01-12T00:00:00.000Z,,1,,2012-10-29T00:00:00.000Z,False,1,,,A05,False,4.0,,,2.0,False,,1,1957-07-01T00:00:00.000Z,2003-01-18T00:00:00.000Z,30127.21,1080.71,0.0,False,1,False,250000,12500,2012,True,28054.0,2,30127.21,236932.0,1,N,3080.0,2,1080.71,0.0,0.0,,306.0,,0.0,False,Hurricane Sandy,30000.0,0.0,360791,,,,,1,287327.0,0.0,R,False,6.0,,1.0,False,NY,Currently Unavailable,11702,36103,36103124602,361031246023,40.7,-73.3,8a58e108-12ef-4e89-b826-4047c9f8af8c
False,2026-01-12T00:00:00.000Z,2.0,1,,1999-09-16T00:00:00.000Z,False,,,,X,False,,,,2.0,False,10.0,3,1940-01-01T00:00:00.000Z,1999-03-31T00:00:00.000Z,23587.02,0.0,0.0,False,1,False,250000,0,1999,True,24587.0,1,23587.02,756240.0,4,N,,0,0.0,,0.0,,628.0,,0.0,False,Hurricane Floyd,20000.0,0.0,345312,,,,,1,822000.0,,A,False,0.0,,,False,NJ,Currently Unavailable,07061,34039,34039038800,340390388001,40.6,-74.4,b50431bc-0f28-4fd2-bae2-65d430c1a4bb
False,2026-01-12T00:00:00.000Z,1.0,1,,2007-08-07T00:00:00.000Z,False,,,,AE,False,2.0,,,2.0,False,,1,1952-01-01T00:00:00.000Z,2005-12-08T00:00:00.000Z,10504.53,5972.19,0.0,False,1,False,205800,28900,2007,False,11505.0,2,10504.53,73019.0,2,N,6973.0,2,5972.19,0.0,0.0,,,,0.0,False,,30000.0,0.0,170481,,,,,1,100717.0,0.0,A,False,3.0,,1.0,False,IL,Currently Unavailable,60156,17111,17111871205,171118712051,42.2,-88.3,318465b8-f3fe-4bea-9438-b8634dfd7781
False,2026-01-12T00:00:00.000Z,,1,,2005-12-31T00:00:00.000Z,True,3,5.0,60.0,A06,False,,54.2,64.9,1.0,False,15.0,1,1980-01-01T00:00:00.000Z,2005-03-31T00:00:00.000Z,6978.62,0.0,0.0,False,1,False,150000,0,2005,True,7979.0,1,6978.62,123013.0,2,N,,,0.0,,0.0,,,,0.0,False,,30000.0,0.0,060427,,,,,1,143038.0,,R,False,38.0,,,False,CA,Currently Unavailable,95901,06115,06115040700,061150407003,39.1,-121.5,19d5b9ab-ea70-452d-b847-1a400111c275
False,2026-01-12T00:00:00.000Z,0.0,1,,2024-09-26T00:00:00.000Z,False,,,,AE,False,,,,1.0,False,,11,1960-02-02T00:00:00.000Z,2017-12-29T00:00:00.000Z,113658.6,0.0,0.0,False,RatingEngine,False,121000,0,2024,True,123659.0,A,113658.6,140000.0,4,N,,,0.0,,,FL0124,,,,False,Hurricane Helene,30000.0,0.0,120112,120112,HILLSBOROUGH COUNTY*,,,1,145000.0,,A,False,2.0,AE,1.0,False,FL,Currently Unavailable,33615,12057,12057011712,120570117121,28.0,-82.6,8894a99a-0766-4b4d-aa1d-056ba6e5616e
False,2026-01-12T00:00:00.000Z,,1,,1995-05-08T00:00:00.000Z,False,1,,,B,False,,,,1.0,False,,1,1960-06-01T00:00:00.000Z,1987-10-30T00:00:00.000Z,3025.06,2835.2,0.0,False,1,False,227000,0,1995,False,4346.0,3,3025.06,101080.0,4,N,5592.0,0,2835.2,0.0,0.0,,582.0,,0.0,False,Flooding,30000.0,0.0,225203,,,,,1,748.0,0.0,A,False,0.0,,,False,LA,Currently Unavailable,70122,22071,22071002402,220710024023,30.0,-90.0,76df4663-d201-43e0-8a40-82039eab91de
False,2026-01-12T00:00:00.000Z,,1,,2012-10-29T00:00:00.000Z,True,,-3.0,8.7,A08,False,7.0,6.3,6.1,2.0,False,54.0,1,1974-01-01T00:00:00.000Z,2006-10-05T00:00:00.000Z,66482.19,0.0,0.0,False,W,False,250000,0,2012,False,67482.0,2,66482.19,104103.0,1,N,,,0.0,,0.0,,305.0,,0.0,False,Hurricane Sandy,30000.0,0.0,345286,345286,"BRIGANTINE, CITY OF",,,1,194311.0,,A,False,,AE,1.0,False,NJ,Currently Unavailable,08203,34001,34001010101,340010101012,39.4,-74.4,4f260790-3584-4f3f-943c-f489e07a4b73
False,2026-01-12T00:00:00.000Z,2.0,1,,1992-08-17T00:00:00.000Z,True,,0.0,,A06,False,,,,2.0,False,50.0,1,1979-01-01T00:00:00.000Z,1987-03-16T00:00:00.000Z,,,,True,1,False,80000,0,1992,True,2000.0,0,0.0,80000.0,2,N,,0,0.0,,0.0,,,,0.0,False,,20000.0,0.0,370191,,,,97,0,0.0,,A,False,1.0,,,False,NC,Currently Unavailable,27834,37147,37147000601,371470006012,35.6,-77.4,0938884f-8336-4351-869f-31f050d06234
False,2026-01-12T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,False,,,,AE,False,4.0,,,3.0,False,,2,1974-07-01T00:00:00.000Z,1988-02-04T00:00:00.000Z,71000.0,15000.0,0.0,False,1,False,71000,15000,2005,True,72639.0,1,71000.0,99000.0,4,N,17994.0,1,15000.0,0.0,0.0,,654.0,,0.0,False,Hurricane Katrina,30000.0,0.0,225199,,,,,1,100000.0,0.0,A,False,3.0,,,False,LA,Currently Unavailable,70002,22051,22051021900,220510219001,30.0,-90.2,d210396a-1a83-4f67-87e4-8c66b8b5ed35
False,2026-01-12T00:00:00.000Z,0.0,1,,2005-08-29T00:00:00.000Z,True,3,4.0,14.0,AE,False,3.0,8.2,18.2,1.0,False,10.0,11,2009-02-01T00:00:00.000Z,2022-04-08T00:00:00.000Z,65354.12,32208.1,30000.0,True,RatingEngine,False,229000,63000,2005,True,65854.0,F,65354.12,94208.0,4,N,32708.0,1,32208.1,0.0,0.0,,653.0,,0.0,False,Hurricane Katrina,30000.0,30000.0,285260,285260,"PASCAGOULA, CITY OF",,,1,95160.0,0.0,A,False,5.0,AE,,False,MS,Currently Unavailable,39581,28059,28059042100,280590421001,30.4,-88.5,fd9bdb83-d604-47cd-a274-dacefa9bce08
False,2026-01-12T00:00:00.000Z,,1,,1992-08-24T00:00:00.000Z,False,3,5.0,,AE,False,4.0,,,2.0,False,10.0,1,1986-07-01T00:00:00.000Z,1989-02-28T00:00:00.000Z,,,,True,1,False,185000,60000,1992,False,127.0,5,0.0,156000.0,4,N,,2,0.0,,0.0,,564.0,,0.0,False,Hurricane Andrew,,0.0,125098,,,,01,1,0.0,,A,False,,,,False,FL,Currently Unavailable,33133,12086,12086007300,120860073003,25.7,-80.2,cacac613-89c6-494d-9716-e376d9a21370
False,2026-01-12T00:00:00.000Z,,1,,2004-09-07T00:00:00.000Z,True,3,1.0,2084.5,A,False,3.0,,2085.6,1.0,False,10.0,1,1982-03-04T00:00:00.000Z,1992-07-21T00:00:00.000Z,1584.0,0.0,0.0,True,1,False,176000,34700,2004,False,3584.0,F,1584.0,100000.0,2,N,,F,0.0,,0.0,,,,0.0,False,,30000.0,0.0,370031,,,20,,1,125000.0,,R,False,0.0,,,False,NC,Currently Unavailable,28805,37021,37021003001,370210030014,35.6,-82.5,7214baa1-6abf-47d0-ab87-1fe73a2db254
False,2026-01-12T00:00:00.000Z,,1,,1996-07-12T00:00:00.000Z,True,3,8.0,10.0,A11,False,4.0,0.0,18.0,2.0,False,15.0,1,1980-04-01T00:00:00.000Z,1994-10-10T00:00:00.000Z,3972.06,0.0,0.0,True,1,False,90800,11000,1996,False,5500.0,0,3972.06,78800.0,1,N,,0,0.0,,0.0,,590.0,,0.0,False,Hurricane Bertha,20000.0,0.0,370187,,,97,,1,0.0,,A,False,1.0,,,False,NC,Currently Unavailable,28445,37141,37141920101,371419201012,34.4,-77.6,f59ace9b-33da-491f-a717-726f04502068
False,2026-01-12T00:00:00.000Z,,1,10.0,2016-08-12T00:00:00.000Z,False,2,,,AE,False,,,,1.0,False,,1,1977-01-01T00:00:00.000Z,2014-07-22T00:00:00.000Z,31548.42,0.0,0.0,False,1,False,100000,0,2016,False,36548.0,5,31548.42,81513.0,2,N,,,0.0,,0.0,,679.0,,0.0,False,Mid-summer severe storms,30000.0,0.0,220113,220113,LIVINGSTON PARISH*,,,1,90964.0,,A,False,2.0,AE,1.0,True,LA,Currently Unavailable,70706,22063,22063040303,220630403031,30.6,-90.9,d26a59a8-2317-415a-975d-5a8423c194c6
False,2026-01-12T00:00:00.000Z,,1,,2005-08-29T00:00:00.000Z,False,,4.0,-1.0,A05,False,,0.0,3.0,3.0,False,,3,1974-11-07T00:00:00.000Z,1987-11-01T00:00:00.000Z,10000.0,0.0,0.0,False,1,False,250000,0,2005,False,1812788.0,5,10000.0,1812788.0,2,N,,0,0.0,,2.0,,654.0,,0.0,False,Hurricane Katrina,30000.0,0.0,225203,,,,,1,2553222.0,,A,False,,,,False,LA,Currently Unavailable,70122,22071,22071013800,220710138001,30.0,-90.1,d772e31e-62de-4b02-989e-a08a915751ac
False,2026-01-12T00:00:00.000Z,2.0,1,,2009-08-03T00:00:00.000Z,True,,,,AE,False,3.0,,,2.0,False,50.0,1,1940-10-12T00:00:00.000Z,2007-09-07T00:00:00.000Z,2870.33,0.0,0.0,False,1,False,166100,2200,2009,False,3796.0,2,2870.33,93428.0,4,N,,2,0.0,,0.0,,,,0.0,False,,30000.0,0.0,340508,,,20,,1,93428.0,,R,False,1.0,,1.0,False,NJ,Currently Unavailable,08829,34019,34019011001,340190110011,40.7,-74.9,bebf3e1b-038d-4e28-a537-9cc4d121fd3a
False,2026-01-12T00:00:00.000Z,,1,,2012-10-29T00:00:00.000Z,True,,-2.0,5.0,AE,False,7.0,2.0,6.6,1.0,False,50.0,11,1942-07-01T00:00:00.000Z,1997-02-01T00:00:00.000Z,89153.84,21829.36,0.0,False,RatingEngine,False,250000,70000,2012,True,92154.0,2,89153.84,119712.0,4,N,22830.0,2,21829.36,0.0,,,305.0,,0.0,False,Hurricane Sandy,30000.0,0.0,345285,345285,"BRICK, TOWNSHIP OF",,,1,171026.0,0.0,A,False,3.0,AE,1.0,False,NJ,Currently Unavailable,08723,34029,34029714200,340297142002,40.0,-74.1,fabeb66e-3c5c-40bb-bab0-0c8e3ec28c69
